agreement,"A-gree-ment, h. he kuikahi, he launa pu ana, ka like pu ana, ka olelo ae like."
agreement,"h. he kuikahi, he launa pu ana, ka like pu ana, ka olelo ae like."
contract,"hai. e puliki, e emi iho, e hooemi."
contract,"h. he olelo ae like ma ke kuai ana, he olelo kuikahi, he hoopalau."
accord,"h. he manao lokahi, he manao like."
accord,"hai. e like, e pili pu i ka manao hookahi."
deal,hai. e mahele aku.
rotten,"ha. pala, popo."
stilt,h. he kumuluaeo.
tall,ha. kiekie ma ke kino.
weave,hai. e ulana.
sway,"hai. e hoalii, e hoomalu aupuni."
sway,"h. he noho alii ana, he hoomalu."
family,"h. ka ohua, ko ka hale, ka ohana."
lineage,"h. he mamo, he ohana."
meeting,h. he halawai.
gathering,"h. he akoakoa ana, he mai me ka paiahehe maloko."
convention,h. he halawai.
court,"h. ka hookolokolo, he pa ma ke alo o ka hale."
court,hai. e hoopalau.
party,"h. he aha i kohoia, o kekahi o na mea kue elua."
cord,"h. he kaula, he paila o ka wahie a me na mea i ana pailaia."
string,"h. he kaula liilii, he mau mea e pili ana kekahi me kekahi."
prayer,"h he pule, he noi."
four,"ha. eha, 4."
why,hl. no ke aha i mea aha[?]
what,pa. heaha[?] What is it? heaha ia?
council,h. he poe i hoohalawaiia e kuka pu.
society,h ka noho kuikahi ana o kekahi poe
club,"h. he laau kaumaha, he newa."
association,h. he poe i huiia no kekahihana.
company,"he poe, he poe hoaai, he poe i hookipaia."
academy,"h. o ke kula nui, kahi i aoia ai na mea e akamai ai."
corporation,"h. ka poe i huiia ma ke kuikahi po kekahi hana nui, he poe luna."
ball,h. kekahi mea poepoe.
worm,"h. he mea kolo liilii, he iio, he koe, he enuhe."
carry,"hai. e lawe, e halihali."
chase,"hai. e hahai, e huli i ka mea mahuka."
rout,"h. he hee ana i ke kaua, he ala hoopuni."
rout,"hai. e hoohee aku, e hoopuehu."
rout,h. he ia.
flee,"e mahuka, e auhee."
run,"hai. e holo, e kukini."
run,"h. e holo, e kukini."
conference,h. he kuka pu ana.
rectangle,h. lie huinaha-like.
entrails,h. na naau.
inquisition,"h. ka iniquisitio, he poe hookolokolo i na mea kue i na olelo i manao io ia e ka poe pope."
legislature,h. ka poe e kau ana i na kanawai
congress,h. ka poe luna i kohoia no Amerika Huipuia.
overflow,"hai. e kahe ae, e halana a hanini paha."
exclaim,hai. e uwe nui aku.
so,"hl. pela, like."
oh,k. Auwe !
cough,h. he kunu.
shy,"ha. ku mamao, laka ole, palaimaka."
wary,"ha. makaala, maalea."
breeze,h. he rnakani. oluolu.
blow,"h. he hahau ana, he hua o ka nalo."
breathe,hai. e hanu aku.
waft,hai. e lawe maluna o ke kai.
condemn,hai. e hoohewa.
blame,hai. e hoohewa.
blame,h. ka hewa.
censure,"hai. e hoohewa, e ao aku."
reproach,h. he olelo hoohewa aku.
convict,hai. e hoomaopopo i ko kekahi hewa.
condemnation,h. ka hoohewa ana.
conviction,"h. ka hoomaopopo ana i ko kekahi hewa, ka ike lea ana i kona hewa iho."
evening,"h. ka hope o ka la, ahiahi."
afternoon,"h o ka hapa o ka la mahope o ke awakea, mahope o ke kupono ana o ka la."
afternoon,"h. o ka hapa o ka la mahope o ke awakea, mahope o ke kupono ana o ka la.<br> Nā Lepili <br> Tags: time <br> Papa helu loli"
volcano,"h. he luapele, he ahi iloko o ka honua."
gray,"hapa keokeo, hina."
rocket,h. he ahi lele.
skyrocket,h. he ahi lele iluna.
lazy,ha. molowa.
indolent,ha. molowa.
untamed,ha. aole i hoolakaia.
wind,h. he laau me he kookoo la.
wind,h. he makani.
wind,"hai. e wiii, e h lo. e poala."
line,h. he ala oleli.
line,"h. he kaula, he poai-waena."
line,hai. e hookui i ka pale.
breath,"h. ke ea, ka hanu."
better,ha. maikai ae.
better,hai. e hooi aku i ka pono.
preferable,ha. pono ke kohoia mamÅ«a o na mea e ae.
well,"h. he loawai, he puanwai hohonu."
well,"ha. pono, mai ole."
fortunate,ha. pomaikai ili wale mai.
need,"h. he neie, he pilikia no ka nele."
need,"hai. e pono ke loaaia, e pilikia n[?] ka nele."
patience,"h. he ahonui, he hoomanawan nai ka eha."
patient,h. ka mea e e a ana i ka mai.
endure,"hai. e mau aku, e hoomanawanui."
suffer,"hai. e hoomanawauui i ka eha, e ae aku e hana."
heap,"h. he paila, he puu, he ahu."
collection,h. na mea i huiia.
mound,"h. he puu, he ahua."
mound,hai. e kukulu i ka puu a i ka mea e paa ai.
mass,"h. he popo, ka pule a ka poe pope."
altar,"h. kuahu, lele, kahi e hoomanaai."
shrine,h. he pahu e waiho ana na iwi hoomana.
covering,"h. ka mea e uhi ai, he mea e pani ai."
cape,"h. he lae, he pihapiha."
shirt,h. he palule no ke kane.
coat,h. he puapuamoa.
coat,hai. e uhi me ka pale manoanoa.
coat,hai. e hoowalewale.
mat,h. he moena.
mat,hai. e ulana i ka moena.
swell,hai. e pehu ae.
hillock,h. he pu uuku.
stone,h. he pohaku. hai e pehi i ka pohaku.
stone,h. e pehi i ka pohaku.
slaughter,"h. he luku, he pepehi nui a make."
pestilence,h. be niai leie.
chief,"h. he alii, he kiaaina."
division,"h. ka mahele ana, ka puunaue ana, ka hookomo ana i kekahi hua iloko o kekahi mau hua e."
storehouse,"h. he hale waiwai, he hale papaa."
goods,"helun. na waiwai e pili ana i ke kanaka, na waiwai kalepa."
conspicuous,ha. maopopo ike lea ia.
prominent,"ha. maopopo, oi."
food,"ka mea e ai ai, ka mea e ikaika ai ke kino."
harvest,"h. ka manawa e ohi ai, ka ohi ana."
harvest,hai. e ohi i na mea oo ma ka mahina ai.
destroy,"hai. e wawahi, e hoopau."
consume,"hai. e hoopau, e hoomaunauna."
taste,hai. e hoao ma ka waha.
taste,"h. he hoao ana, he akamai i ka ike."
grasp,e lalau ikaika aku.
grasp,"e hopu, e puliki."
score,"h. he iwakalua, he waha i okiia me ke koi."
stake,"h. he laau kukulu, he pahu hikii."
wager,h. he waiwai i hoopiliia.
neck,h. ka ai.
cohabit,hai. e noho pu e like me na mea i mareia.
point,"h kahi oi, he kiko, ka welaa."
point,"hai e kuhikahi, e mahele ma na kiko."
credit,"h. he manao paulele, he pono ke pauleleia."
take,"hai. e lawe, e lalau lima, e hopu."
collar,"h. ka ai o ka lole, ka pale umauma."
godless,"akua ole, aia."
irreligious,ha. hoomalok i ke Akua.
wicked,"ha. hewa, hewehala, aia."
behold,"hai. e ike, e nana."
lo,"hai. e hoomanao, e nana."
fair,"ha. maikai, nani, alohilohi, hoakaka lea ana, aols hiina i ke ano o ka hana."
white,ha. keokeo.
clear,"ha. maemae, aiai, aole i huiia me ka mea e."
clear,"hai. e hoomaemae, e hoopakele, e loaa ka waiwai oi."
pure,"ha. maemae, pelapela ole."
brilliant,"aiohilohi, lilelile."
dependent,ha. hilinai ana.
unsteady,"ha. ku paa ole, lauwili."
rule,"h. he olelo kumu, he kanawai hoopono."
rule,"hai. e hoomalu aupuni, e hookaha pololei."
iron,h. he hae.
iron,ha. hana ia e ka hae.
press,"hai. e kaomi iho, e hookeke."
press,"h. he mea kaomi, he mea pai palapala."
debt,h. he aie.
owe,hai. e noho aie ana.
loan,hai. e haawi lilo ole.
roam,"hai. e hele io io, e kaahele wale."
cannibal,h. he kanaka e ai ana i ka io kanaka.
jabber,h. he olelo wikiwiki i hai maopopo ole ia.
jabber,hai. e kamaili wiwiai.
peer,"h. he hoalike, he alii."
peer,hai e hookuikui i ma apana.
turpentine,h. ke ta e kahe ana noloko mai o ka laau ta.
sperm,h. he aila paa maloko o ke poo o ke kohola.
oil,h. he aila.
oil,hai. e hana ikaikai. e kamau hana.
island,"h. he mokupuni, he aina ihopimiia e ke kai."
grease,he aila ekaeka o na holoholo.
grease,e hamo i ka aila.
lard,h. ka ailo o ka puaa.
eat,"nai. e ai, e nahu aku."
bundle,"h. he puolo, he mau mea i nakiikii pu ia."
fold,"he pa hipa kahi e moe ai lakou, he opi."
fold,"e hookomo iloko o ka pa e moe, e opi me he lole la, e opiopi."
gather,"hai. e huipu, e hoiliili."
struggle,"hai. e oni ae, e aumeume."
struggle,"h. e oni ae, e aumeume."
gasp,"hai. e mauliawa, e nae."
pant,"hai. e naenae, e paupauaho."
jerk,hai. e hi ki e huai ino.
jerk,"h. ka huki ana, ka buki ino ana."
pull,"hai. e huki, e kauo."
pull,"h. e huki, e kauo."
irish,hai. ma ia Iroani [ana.
adept,"h. ka mea akamai loa, ka mea makaukau."
expert,"h. akamai, mama, hikiwawe."
linnet,h. he manu auku.
foreign,mai ka aina e mai.
mainland,ka aina puni ole.
land,"h. he aina, ka henua."
land,"hai. e pae i uka, e waiho aku i uka."
rent,"h. he nahae, he uku no ka aina hoolimalima."
rent,"hai. e hoolimalima aina, he hoolimalima hale paha."
tax,h. he auhau aupuni.
power,h ka pono e hana i kekahi mea.
continent,h. he ainapuniole.
temper,h. ke ano o ka manao.
mumps,b. kekahi mai ma ka ai.
scrofula,h. ka mai alaala ma ka ai.
gulp,"hai. e moni okoa, e ai wikiwiki."
choke,"hai. e puua, laoa, e umi."
encircle,nai. e hoopuni i ka poe e aku.
around,"i. hl. pu'ni, ae. go around e hele a puni.<br> Papa helu loli"
encompass,"hai. e hoopuni, e kanpuni."
environ,"hai. e hiopuni, e puni."
steward,"h. he mea malama i ko hai hale me ka waiwai, he kuene, he puuku."
nine,ha. eiwa.
nine,ha. papa-iwa.
a,"A,p. he pilimua e like me he, hookekahi."
inexplicable,"ha, hiki ole ke hoomaopopoia."
mysterious,"ha. aole maopopo, pohihihi."
marvelous,ha. kupanaha.
strange,"ha. kupanaha, kamahao"
amazing,"ha. e wehweli ana, kupanaha, ano e."
incomprehensible,ha. hiki ole ke ike lea ia.
notorious,"ha. ike lea ia, kaulana."
however,"hl. aole manao ke ano, aole manao ka nui, aka hoi."
nevertheless,"ha. aka hoi, [never a me less), aole i ole no ka mea i hai mua ia."
notwithstanding,"hu. aka hoi, aole nae."
laugh,hai. e akaaka.
laughter,h. he akaaka.
shadow,"h. he aka, he hoailona."
reflection,"h. he noonoo ana, ke kau ana mai o ke aka mai ke aniani ae."
image,"he aka, he kii, he mea hoohalike."
likeness,"h. ka like, ka mea e kohu like ana."
embryo,"h. ke kumu o ka mea e puka mai ana, me lie ho a la i kanuia, a mio he opu keiki la."
luminous,ha. e hoomalamalama ana.
visible,"ha. ikeia, hiki ke ikeia."
manifest,ha. maopopo loa.
manifest,hai. e hoike aku.
manifest,h. he papa waiwai.
plain,"ha. maniania, akaka lea, maopopo."
plain,"h. he aina papu, he aina palahalaha."
intelligible,ha. hiki ke ikeia.
bulrush,he akaakai e ulu ana ma loko o ka wai.
onion,h. he akakai kahiki.
vague,"ha. maopopo ole, paa ole."
modest,ha. makahilahila.
gentle,"laka, aole hihiu."
unassuming,ha. akahai.
docile,ha. oluolu i ke aoia.
meek,"ha. akahai, oluolu."
one,"h. he kani, he leo kani."
novice,"h. he mea hou, he kanaka hawawa."
paddle,"hai. e hoe, e paani iloko o ka wai."
sail,"h. he pea moku, pea waa."
sail,h. e holo me he moku la.
sail,hai. e holo me he moku la.
split,"hai. e mahele ma ka loa, e wahi a naha."
chink,"h. he wahi hamama, he mawae."
chink,hai. e kakani.
separation,h. he kaawale ana.
crack,"h. he nakaka, he mawae, he naha."
scale,h. ke pa o ka mea kaupuna.
scale,hai. e oki ae a hemo i ka ili o ka oiko peo.
agate,h he pohaku nani loa.
agate,"Ag-ate, h. he pohaku nani loa."
spry,"ha. mama, wikiwiki."
quick,"ha. mama, hiole, hiki wawe."
quick,"hl. koke, emo ole."
nimble,ha. mama.
negative,"ha. hoole ana, hoole."
negative,h. he olelo hoole.
negative,hai. e hoole.
poor,"ha wiwi, ilihune."
pink,"h. kekahi pua, he maka uuku."
farthing,"h. he faretini, he hapaha o ka peni."
adamant,"h. he pohaku paakiki loa, ka inoa o ke dimona."
stingy,"ha aua, pi."
stingy,"h. aua, pi."
miserly,ha. puniwaiwai nui ana.
hard,"ka. paa:, paakiki, oolea."
liver,h. ke ake-paa.
desire,hai. e makemake.
desire,h. he makemake.
wish,h. no ka aina o Wale.
wish,"hai. e koho iho, e makemake."
eager,"ha. makemake nui ana, ikaika."
eager,"makemake nui ana, ikaika."
yearn,hai. e makemake nui.
fault,"h. he hewa, he kina."
slander,hai. e aki wahahee.
broad,laula.
wide,"ha. palahalaha, laula."
spacious,"ha, akea, laula."
open,"hai. e wehe, e hoohamama."
open,"ha. aole i peluia, hamama ana."
full,"ha. piha, maona."
full,"hai. e hoopehu, e hoomanoanoa aku."
breadth,h. ka laula.
width,h. ka laula
starboard,h. ka aoao akau o ka moku.
block,h. he pauku laau.
screen,"hai. e pale, e hoomalu; h. he paku, he pale."
screen,"e pale, e hoomalu; he paku, he pale."
ready,"ha. makiukau, oluolu."
hinder,"hai. e keakea, e alai."
obstruct,"hai e kekea, e pale mai."
interfere,"hai. c komo iwaena, c uwao."
obstruction,"h. he keakea ana, he paa aaa."
cinder,h. he lanahu liilii' huiia me ka lehu.
talk,"h. he kamailio, he olelo kike."
talk,hai. e kamailio.
acre,"h. eka, akerc, he ana o ka aina, 160 roda."
escape,hai. e pakele.
escape,h. ka pakele ana.
spleen,h. he manao huhu wale.
lung,"h. he mea e hanu ai, he akemama."
boast,"hai. e hookano, e kaena, e hoo kiekie."
brag,"hai. e kaena, e hookano, e akena."
brag,h. he mea kaena a akena paha.
admire,hai. e mahalo.
praise,"hai e hoonaik i, e houianilani"
agent,"h ka mea e hana ana, ke kumu o kekahi hana, ko hai puni hakaha ka."
agent,"A-gent, h. ka mea e hana ana, ke kumu o kekahi hana, ko hai panihakahaka."
oblique,ha. e kapae ana mai ka pollei aku.
consumption,h. he mai aiake.
lively,"ha. olioli, lana ka manao."
pleasant,ha. oluolu.
sociable,"ha. kamailio oluolu, launa."
contradict,hai. e hoole aku.
switch,h. he lala laau uuku
furl,"hai. e pua, e hoopaa aku, e opi."
snap,"h. he haki me ke kani, he nahu huhu."
scar,h. he linalina o ka ili i moku i ka pahi.
pillow,h. he u'una.
ferment,"h. ka lapalapa ana, ka hu ana."
ferment,"hai. e hu iluna, e pii."
sour,"ha. awaawa, awahia."
petrel,h. he manu noho ma ka wai.
bird,h. ka manu.
acid,"ha. awaawa, awahia, h. he mea awaawa me he viniga la."
axiom,"h he akioma, ka mea maopopo ke hoakaka ole ia."
round,ha. poepoe.
round,hai. e hana a poepoe.
round,h. e hana a poepoe.
compact,"paa, oolea, paapu, akoakoa."
compact,he manao ae like.
concise,"ha. pokole, pokole i ka olelo ana."
center,"h. ke kiko waena, ko waena."
concentrate,hai. e Lui koke ma kahi hookahi.
search,"hai. e imi, e huli, e ninau."
seek,"hai. e imi, e huli iho."
probe,h. he o a ke kahuna e o iho i na eha.
penetrate,"hai. e komo iloko, e hou."
spy,"h. he kiu, he makai; hai. e nana a ike pono."
cut,"hai. e oki, e kalai, e kaua aku, e moku."
cut,"h. he moku, he apana."
shear,hai. e ako i ka hulu.
clip,hai. e ako.
break,"hai. e moku, e uhaki, e haihai, e wawahi, e naha."
pluck,"hai. e uhuki, e unuhi koke, e kaili."
pluck,h. ke ake-paa me ke ake-mama a me ka puu.
itch,"h. ka puupuu, ka meau."
assemble,"hai. e halawai, e hoohalawai."
collected,"pila. huiia. ha. akahele, hopuhopualulu ole."
congregate,hai. e hoohalawai.
muster,hai. e hoakoakoa.
muster,h. he hoike o na koa a o na mea e. paha.
collect,"hai. e hui pu, e ohi."
nut,h. he hua paa iloko o ka iwi.
destitute,"ha. nele, ilikole."
shiftless,"ha. molowa, palaualelo."
fern,"h. he mea ulu ano amaumau, ano palapalai."
creep,hai. e kolo aku.
god,"ke Akua, Iehova."
spirit,"h. ka uhane, he hanu, ke ea, he manao ikaika."
ghost,"he uhane, he aka, he lapu."
devil,"h. ka diabolo, ka mea ino."
idol,h. he kii i hoomanaia.
corpse,h. he kupapau.
divine,ha. pili ana i ke Akua.
divine,h. he kahunapule.
divine,"hai. e hai e aku, e wanana."
delegate,hai. e hoouna aku ia hai e hana i kekahi hana.
delegate,h. ka mea i hoounaia e hana i kekahi hana. [hanai la.
herb,h. he mea kanu e ulu ana ma ke kihapai.
last,ha. ka hope loa.
last,ha. e lomi aku kona manawa.
fast,"hai. e hookeai, e hoopololi."
fast,"ha. paa, mama, kiki."
fragrant,ha. ala maikai.
perfume,h. he mea ala.
path,h. he ala haiki.
road,"h. he alanui akea, he wahi ku moku mawaho."
awake,"h hiaa, aole hiamoe, makaala."
arise,"hai. e ala, ku iluna, e puka mai e like me ka la ma ka hikina."
aisle,"Aisle, h. he alanui maloko o ka halepule."
aisle,h. he alanui maloko o ka Halepule.
ford,e hele wawae mawaena o ka wai.
clan,h. he ohana.
bridge,he ala haka maluna o ka wai.
ladder,h. heal haka.
hem,h. he pelu ma ka aoao o ka lole.
hem,hai. e pelu a humuhumu i ka aoao o ka lole.
border,"h. kahi kokoke i ka palena, ka mea mawaho e nani ai."
lead,"h. he piuta, kekahi kepau kaumaha loa."
lead,hai. e alakai. e kaj.
guide,h. he alakai.
guide,hai. e alakai.
direct,ha. pololei.
leader,h. ka mea e alakai ana.
conductor,h. ke alakai.
head,"h. ke poo, ka luna, ke alakai."
head,"hai. e alakai, e lilo i luna."
director,h. ka luna.
jump,hai. e lele na wawae eua.
hurry,"h. he hana wikiwiki, he hopuhopualulu."
alligator,"h. he moo olalua i ikeia ma na muliwai nui o na aina wela, o ke kerokadile."
drag,"hai. e kauo. h. he upena, he mea e kauo ai, he holopapa."
bawl,"hai. e kahea me ka leo nui, e uwe me he keiki la."
bleat,hai. e uwe me he hipa la.
bleat,h. o ka uwe ana o k a hipa.
squeal,hai. e uwe e like me ko ka puaa.
cry,"h. e hea aku, e uwe aku."
scream,"hai. e hooho me ka leo uwa, h. he uwa ana."
scream,"e hooho me ka leo uwa, he uwa ana."
crow,h. he manu eleele.
sickly,"ha. maimai, nawaliwali ma ke kino."
calm,"ha. pohu, malie, aole kapalili, aole hopuhopualulu."
calm,"h. he pohu, malie, he hopuhopualulu ole."
serene,"ha. aiai, malie, oluolu."
unclouded,ha. uha ole i ke ao.
emptiness,"h. he neoneo, he nele."
nothing,"h. he ole, aole mea."
desolate,"hai. e hooneoneo,e olohelohe."
desolate,"ha. neoneo, olohelohe."
moss,h. he limu.
moss,hai. e uhi me ka limu.
orange,h. he alani.
athletic,"ha. ikaika, makaukau no ka hakoko ana a me ka mokomoko ana."
alabaster,"Al-a-bas-ter, h. he pohaku keokeo a nani hoi."
alabaster,h. he pohaku keokeo anani.
nocturnal,ha. hanaia maloko o ka po.
orbit,h. ke ala e hele ai kekahi orb maloko o ke aouli.
dust,h. he lepo; he lepo i puhiia.
envelop,hai. e ope aka. e uhi.
envelop,"h. he pale, he uhi."
clothe,hai. e aahu.
highway,h. he alanui.
channel,h. ka auwai.
canal,h. he auwai i eliia no na waa a me na moku.
shriek,hai. e hooho me ka ko uwo; h. he hooho leo uwe.
shrill,"ha. oi loa, kani loa."
wave,h. he ale o ke kai.
wave,"hai. e ka io ia nei, e hooluli."
billow,h. he nalu nui o ke kai.
stir,"hai e neenee, e naue, e oni."
stir,h. he haunaele.
gust,"h. ka ono, he kikiao, he makani puhi."
marsh,"h. he aina wai, he pohopoho."
swamp,h. he aina lepo nenelu.
swallow,"h. he manu; hai. e moni iho, e ale iho."
absorb,"hai. e miki aku, e omo aku, (lime absorbs water, ua miki ka puna i ka wai,)"
hollow,"ha. hakahaka, aole oloko."
hollow,"hai. e eli a poopoo, e kalai oloko, e kupa."
wound,"hai. e hoeha, h. he eha. o ka. waimua o ka r, aohe ona lio."
sore,h. he eha ma ka io.
shellfish,h. he ia mea iwi mawaho me he ula la.
shell,h. ka iwi mawaho o ka io.
fir,he laau ma Ha ululaau.
skip,"hai. e hele me ka lelele, h. he lele iki ana."
fly,e lele.
fly,he nalo.
language,h. ka olelo a kekahi lahui kanaku.
almanac,h. ka alemanaka.
calendar,h. he alemanaka.
alpha,h. ka hua mua o na hua Helene e like me A.
old,"ha. kahiko, elemakule."
dig,"hai. e eli, e kohi."
net,"h. he upena, he koko."
net,"ha. loaa wale ma ke kuai ana, oi aku."
chairman,h. ka luna o kekahi halawai.
