word,definition
aʻā puʻupuʻu,Sharp or waterworn coarse gravel or rock (PE).<br> Nā Lepili <br> Tags: geology <br> Papa helu loli
aʻā puʻupuʻu,Sharp or waterworn coarse gravel or rock (PE).<br> Nā Lepili <br> Tags: geology <br> Papa helu loli
aʻā puʻupuʻu,Sharp or waterworn coarse gravel or rock (PE).<br> Nā Lepili <br> Tags: geology <br> Papa helu loli
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻaʻe,1. To break a kapu or violate a law. 2. To trespass (PE).
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻae,"1. Assent, to allow. Thurston v. Bishop, 7 Haw. 421, 440 (1888). 2. To admit. Kalama v. Kekuanaoa, 2 Haw. 202, 206 (1859). 3. Affirm; to acknowledge. 4. Consent; agree; approve (PE). 5. To license (JC). 6. Grant (HRH). 7. The coming in of the sea upon the shore; the flux of the tide (AP)."
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻaeʻa,"Shiftless, a wanderer"
ʻae kai,"1. The water’s edge (SMK). 2. The place where the sea meets the land; the shoreline (AP). Also, lihi kai (SMK)."
ʻae kai,"1. The water’s edge (SMK). 2. The place where the sea meets the land; the shoreline (AP). Also, lihi kai (SMK)."
ʻae one,Sandy beach (PE).
ʻae one,Sandy beach (PE).
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻahā,"aha (ʻahā). The number four (4); four times (PE). Also, ʻehā."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha,"1. Court, assembly, meeting, gathering (PE). 2. Edge or border of a surface; measure in a single line (AP)."
ʻaha ʻāpana,"District court (PE). Also, ʻaha hoʻokolokolo ʻāpana and ʻaha o nā lunakānāwai ʻāpana."
ʻaha ʻāpana,"District court (PE). Also, ʻaha hoʻokolokolo ʻāpana and ʻaha o nā lunakānāwai ʻāpana."
ʻaha hoʻokō kauoha,"aha hooko kauoha (ʻaha hoʻokō kauoha). Probate court (PE). Also, ʻaha hoʻoponopono waiwai hoʻoilina and ʻaha kauoha."
ʻaha hoʻokō kauoha,"aha hooko kauoha (ʻaha hoʻokō kauoha). Probate court (PE). Also, ʻaha hoʻoponopono waiwai hoʻoilina and ʻaha kauoha."
ʻaha hoʻokolokolo,General name for any kind of court assembly (PE).
ʻaha hoʻokolokolo,General name for any kind of court assembly (PE).
ʻaha hoʻokolokolo ʻāpana,"District Court. Also, ʻaha ʻāpana and ʻaha o nā lunakānāwai ʻāpana."
ʻaha hoʻokolokolo ʻāpana,"District Court. Also, ʻaha ʻāpana and ʻaha o nā lunakānāwai ʻāpana."
ʻaha hoʻokolokolo hoʻomalu,Police Court.
ʻaha hoʻokolokolo hoʻomalu,Police Court.
ʻaha hoʻokolokolo kaʻapuni,"Circuit Court. Also, ʻaha kaʻapuni."
ʻaha hoʻokolokolo kaʻapuni,"Circuit Court. Also, ʻaha kaʻapuni."
ʻaha hoʻokolokolo kākau,Court of Records.
ʻaha hoʻokolokolo kākau,Court of Records.
ʻaha hoʻokolokolo kiʻekiʻe,"Supreme court (PE). Also, ʻaha kolokolo, ʻaha hoʻokolokolo ko ʻiko ʻi, ʻaha ki ʻeki ʻe and ʻaha ko ʻiko ʻi."
ʻaha hoʻokolokolo kiʻekiʻe,"Supreme court (PE). Also, ʻaha kolokolo, ʻaha hoʻokolokolo ko ʻiko ʻi, ʻaha ki ʻeki ʻe and ʻaha ko ʻiko ʻi."
ʻaha hoʻokolokolo koʻikoʻi,"aha hookolokolo koikoi (ʻaha hoʻokolokolo koʻikoʻi). The Superior or Supreme Court (PE). Also, ʻaha ho ʻokolokolo kiʻekiʻe, ʻaha kiʻekiʻe, ʻaha koʻikoʻi, and ʻaha kolokolo."
ʻaha hoʻokolokolo koʻikoʻi,"aha hookolokolo koikoi (ʻaha hoʻokolokolo koʻikoʻi). The Superior or Supreme Court (PE). Also, ʻaha ho ʻokolokolo kiʻekiʻe, ʻaha kiʻekiʻe, ʻaha koʻikoʻi, and ʻaha kolokolo."
ʻaha hoʻoponopono i ka nohona,Court of domestic relations.
ʻaha hoʻoponopono i ka nohona,Court of domestic relations.
ʻaha hoʻoponopono waiwai hoʻoilina,"Probate Court. Also, ʻaha hoʻokō kauoha, and ʻaha kauoha."
ʻaha hoʻoponopono waiwai hoʻoilina,"Probate Court. Also, ʻaha hoʻokō kauoha, and ʻaha kauoha."
ʻaha kaʻapuni,Circuit court (HRH).
ʻaha kaʻapuni,Circuit court (HRH).
ʻaha kākau,aha kakau (ʻaha kākau). Court of records.
ʻaha kākau,aha kakau (ʻaha kākau). Court of records.
ʻaha kau kānāwai,aha kau kanawai (ʻaha kau kānāwai).<br>1. Legislature. 2. Law-making body.
ʻaha kau kānāwai,aha kau kanawai (ʻaha kau kānāwai).<br>1. Legislature. 2. Law-making body.
ʻaha kaulike,aha kaulike (ʻaha kaulike). Name used in 1854 for The Hawaii Supreme court (PE).
ʻaha kaulike,aha kaulike (ʻaha kaulike). Name used in 1854 for The Hawaii Supreme court (PE).
ʻaha kauoha,"Probate court (PE). Also, ʻaha hoʻokō kauoha and ʻaha hoʻoponopono waiwai hoʻoilina."
